%Atmospheric Temperature [K],Atmospheric Pressure [Pa],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Actual Voltage [V],Angle of Attack [deg],Spanwise Position [in],Sting Axial Force [N],Sting Normal Force [N],Sting Pitching Moment [Nm],ELD Probe X-Axis [mm],ELD Probe Y-Axis [mm],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa]
293.950,82496.721,0.978,30.021,440.576,476.590,5.698,0.000,0.000,-2074.149,3877.374,-104.296,-0.037,0.039,75.693,151.540,42.081,-259.034,-285.110,-294.449,-229.764,-238.651,346.476,-49.303,-63.709,-151.500,-67.957,-293.651,174.651,-749.115
294.026,82531.463,0.978,30.026,440.787,477.527,5.692,0.000,0.000,-2074.149,3880.098,-104.296,-0.037,0.038,83.707,164.606,50.326,-250.263,-279.928,-293.618,-231.260,-240.043,347.482,-44.195,-62.654,-144.596,-73.080,-291.561,170.601,-773.293
294.284,82661.712,0.979,30.005,440.464,477.715,5.691,0.000,0.000,-2074.149,3881.822,-104.296,-0.036,0.038,73.528,159.246,48.292,-252.769,-280.683,-294.345,-235.319,-247.751,345.805,-51.908,-68.561,-151.076,-70.896,-299.085,170.601,-764.971
293.804,82421.620,0.977,30.027,440.573,477.865,5.699,0.000,0.000,-2074.149,3873.032,-104.296,-0.038,0.039,72.878,154.556,43.580,-256.423,-281.655,-290.088,-225.492,-231.692,347.818,-43.882,-65.080,-147.783,-67.132,-291.563,170.809,-756.875
294.325,82681.924,0.979,30.028,441.205,477.891,5.690,0.000,0.000,-2074.149,3882.360,-104.296,-0.037,0.038,79.267,165.835,50.647,-252.665,-283.706,-293.514,-229.337,-237.687,346.923,-42.632,-67.084,-145.764,-71.419,-299.714,170.603,-765.871
293.950,82494.913,0.978,30.023,440.610,476.176,5.691,0.000,0.000,-2074.149,3882.428,-104.296,-0.038,0.039,75.152,159.134,45.079,-258.303,-287.161,-297.875,-235.212,-245.503,346.699,-53.680,-68.455,-152.245,-72.569,-295.116,172.680,-747.210
294.024,82532.109,0.978,30.030,440.897,478.655,5.693,0.000,0.000,-2074.149,3879.741,-104.296,-0.037,0.039,77.426,161.703,46.900,-254.648,-283.490,-293.618,-227.628,-231.584,347.594,-38.358,-59.384,-145.339,-72.360,-294.907,170.500,-764.079
294.291,82669.074,0.979,30.030,441.237,478.367,5.690,0.000,0.000,-2074.149,3872.243,-104.296,-0.036,0.038,78.834,162.931,51.183,-251.829,-284.138,-298.394,-235.853,-244.861,346.252,-49.824,-66.346,-149.695,-68.282,-289.055,170.292,-746.648
293.815,82425.946,0.977,30.025,440.524,476.406,5.690,0.000,0.000,-2074.149,3876.210,-104.296,-0.038,0.039,74.177,156.007,45.936,-253.291,-280.899,-292.372,-229.978,-239.829,346.252,-50.762,-64.025,-149.377,-66.295,-294.803,172.161,-768.015
294.322,82681.795,0.979,30.005,440.516,479.487,5.692,0.000,0.000,-2074.149,3871.500,-104.296,-0.036,0.038,77.318,164.271,50.968,-250.472,-280.791,-292.787,-229.871,-237.045,347.482,-44.404,-60.334,-145.233,-64.204,-294.071,172.992,-750.809
